Date,Regime-aware HMM,K-Means Regime Strategy,Buy and Hold,Standalone Momentum,Standalone Mean Reversion
2021-03-23,-0.007870915324114991,-0.007870915324114991,-0.007870915324114991,-0.007870915324114991,-0.007870915324114991
2021-03-24,-0.005083573737489355,-0.005083573737489355,-0.005083573737489355,-0.005083573737489355,-0.005083573737489355
2021-03-25,-0.0005,0.005625739463363644,0.005625739463363644,-0.0005,0.005625739463363644
2021-03-26,0.015614971878578687,0.016114971878578688,0.016114971878578688,0.015614971878578687,0.016114971878578688
2021-03-29,-0.0005051625683611949,-0.0005051625683611949,-0.0005051625683611949,-0.0005051625683611949,-0.0005
2021-03-30,-0.0026530723950450863,-0.0026530723950450863,-0.0026530723950450863,-0.0026530723950450863,-0.0
2021-03-31,0.004053519469583433,0.004053519469583433,0.004053519469583433,0.004053519469583433,0.0
2021-04-01,0.01079905309185425,0.01079905309185425,0.01079905309185425,0.01079905309185425,0.0
2021-04-05,0.014353003163800837,0.014353003163800837,0.014353003163800837,0.014353003163800837,0.0
2021-04-06,-0.0005905980647684661,-0.0005905980647684661,-0.0005905980647684661,-0.0005905980647684661,-0.0
2021-04-07,0.0011574356227725957,0.0011574356227725957,0.0011574356227725957,0.0011574356227725957,0.0
2021-04-08,0.0047468627816082964,0.0047468627816082964,0.0047468627816082964,0.0047468627816082964,0.0
2021-04-09,0.007269975857127742,0.007269975857127742,0.007269975857127742,0.007269975857127742,0.0
2021-04-12,0.00036471053552844523,0.00036471053552844523,0.00036471053552844523,0.00036471053552844523,0.0
2021-04-13,0.002963611618284734,0.002963611618284734,0.002963611618284734,0.002963611618284734,0.0
2021-04-14,-0.0034150666876234803,-0.0034150666876234803,-0.0034150666876234803,-0.0034150666876234803,-0.0
2021-04-15,0.0107424942189005,0.0107424942189005,0.0107424942189005,0.0107424942189005,0.0
2021-04-16,0.003342264056066968,0.003342264056066968,0.003342264056066968,0.003342264056066968,0.0
2021-04-19,-0.004912945740057961,-0.004912945740057961,-0.004912945740057961,-0.004912945740057961,-0.0
2021-04-20,-0.007321481971134913,-0.007321481971134913,-0.007321481971134913,-0.007321481971134913,-0.0
2021-04-21,0.009461912583298648,0.009461912583298648,0.009461912583298648,0.009461912583298648,0.008961912583298648
2021-04-22,-0.009133074163172217,-0.009133074163172217,-0.009133074163172217,-0.009133074163172217,-0.0005
2021-04-23,0.010842390057365758,0.010842390057365758,0.010842390057365758,0.010842390057365758,0.010342390057365758
2021-04-26,0.002087700513963231,0.002087700513963231,0.002087700513963231,0.002087700513963231,0.002087700513963231
2021-04-27,-0.00021555685141827485,-0.00021555685141827485,-0.00021555685141827485,-0.00021555685141827485,-0.0005
2021-04-28,-0.0002872884974407519,-0.0002872884974407519,-0.0002872884974407519,-0.0002872884974407519,-0.0
2021-04-29,0.0063724981750648,0.0063724981750648,0.0063724981750648,0.0063724981750648,0.0
2021-04-30,-0.006570404244611527,-0.006570404244611527,-0.006570404244611527,-0.006570404244611527,-0.0
2021-05-03,0.0021569351804446857,0.0021569351804446857,0.0021569351804446857,0.0021569351804446857,0.0
2021-05-04,-0.006169510229347974,-0.006169510229347974,-0.006169510229347974,-0.006169510229347974,-0.0
2021-05-05,0.00031289441008630625,0.00031289441008630625,0.00031289441008630625,0.00031289441008630625,-0.00018710558991369376
2021-05-06,0.007985585581054444,0.007985585581054444,0.007985585581054444,0.007985585581054444,0.007985585581054444
2021-05-07,0.007278137502890969,0.007278137502890969,0.007278137502890969,0.007278137502890969,0.007278137502890969
2021-05-10,-0.009902483806646267,-0.009902483806646267,-0.009902483806646267,-0.009902483806646267,-0.0005
2021-05-11,-0.008924825057964658,-0.008924825057964658,-0.008924825057964658,-0.008924825057964658,-0.009424825057964659
2021-05-12,-0.02124504034695207,-0.02124504034695207,-0.02124504034695207,-0.02124504034695207,-0.02124504034695207
2021-05-13,-0.0005,-0.0005,0.012012436051653808,-0.0005,0.012012436051653808
2021-05-14,0.0,0.01485529074578723,0.015355290745787231,0.0,0.015355290745787231
2021-05-17,-0.0,-0.0025445262683646552,-0.0025445262683646552,-0.0,-0.0025445262683646552
2021-05-18,-0.009115630539140607,-0.008615630539140606,-0.008615630539140606,-0.009115630539140607,-0.008615630539140606
2021-05-19,-0.0005,-0.0026218888815653374,-0.0026218888815653374,-0.0005,-0.0026218888815653374
2021-05-20,0.0,0.010758001976735487,0.010758001976735487,0.0,-0.0005
2021-05-21,-0.0013189122786640413,-0.0008189122786640413,-0.0008189122786640413,-0.0013189122786640413,-0.0
2021-05-24,-0.0005,0.01019447467835155,0.01019447467835155,-0.0005,0.00969447467835155
2021-05-25,-0.002718559397969999,-0.002218559397969999,-0.002218559397969999,-0.002718559397969999,-0.0005
2021-05-26,0.001984354226292284,0.001984354226292284,0.001984354226292284,0.001984354226292284,0.0
2021-05-27,0.0005249683950783179,0.0005249683950783179,0.0005249683950783179,0.0005249683950783179,0.0
2021-05-28,-0.0005,0.001788927864421419,0.001788927864421419,-0.0005,0.0
2021-06-01,-0.0013808093021803742,-0.0008808093021803742,-0.0008808093021803742,-0.0013808093021803742,-0.0
2021-06-02,0.0015725753081232696,0.0015725753081232696,0.0015725753081232696,0.0015725753081232696,0.0
2021-06-03,-0.003711569983375629,-0.003711569983375629,-0.003711569983375629,-0.003711569983375629,-0.0
2021-06-04,0.009145816219779501,0.009145816219779501,0.009145816219779501,0.009145816219779501,0.0086458162197795
2021-06-07,-0.0009701885821454814,-0.0009701885821454814,-0.0009701885821454814,-0.0009701885821454814,-0.0005
2021-06-08,0.00021321846108124376,0.00021321846108124376,0.00021321846108124376,0.00021321846108124376,0.0
2021-06-09,-0.0014919789303051711,-0.0014919789303051711,-0.0014919789303051711,-0.0014919789303051711,-0.0
2021-06-10,0.004648535978902801,0.004648535978902801,0.004648535978902801,0.004648535978902801,0.0
2021-06-11,0.0016523609122778282,0.0016523609122778282,0.0016523609122778282,0.0016523609122778282,0.0
2021-06-14,0.0022389665346307375,0.0022389665346307375,0.0022389665346307375,0.0022389665346307375,0.0
2021-06-15,-0.0018340408899688576,-0.0018340408899688576,-0.0018340408899688576,-0.0018340408899688576,-0.0
2021-06-16,-0.0055833579078358175,-0.0055833579078358175,-0.0055833579078358175,-0.0055833579078358175,-0.0
2021-06-17,-0.0003317703898105817,-0.0003317703898105817,-0.0003317703898105817,-0.0003317703898105817,-0.0
2021-06-18,-0.013490253081722248,-0.013490253081722248,-0.013490253081722248,-0.013490253081722248,-0.013990253081722248
2021-06-21,0.014316090884900712,0.014316090884900712,0.014316090884900712,0.014316090884900712,0.014316090884900712
2021-06-22,0.005345964366841649,0.005345964366841649,0.005345964366841649,0.005345964366841649,0.005345964366841649
2021-06-23,-0.0012053997289471763,-0.0012053997289471763,-0.0012053997289471763,-0.0012053997289471763,-0.0005
2021-06-24,0.005915821823581968,0.005915821823581968,0.005915821823581968,0.005915821823581968,0.0
2021-06-25,0.003552077264958431,0.003552077264958431,0.003552077264958431,0.003552077264958431,0.0
2021-06-28,0.0020158778435741542,0.0020158778435741542,0.0020158778435741542,0.0020158778435741542,0.0
2021-06-29,0.0005381925476786176,0.0005381925476786176,0.0005381925476786176,0.0005381925476786176,0.0
2021-06-30,0.0008417299461687122,0.0008417299461687122,0.0008417299461687122,0.0008417299461687122,0.0
2021-07-01,0.005536487452535432,0.005536487452535432,0.005536487452535432,0.005536487452535432,0.0
2021-07-02,0.007643666711283581,0.007643666711283581,0.007643666711283581,0.007643666711283581,0.0
2021-07-06,-0.0018216124833505543,-0.0018216124833505543,-0.0018216124833505543,-0.0018216124833505543,-0.0
2021-07-07,0.0035339484962946255,0.0035339484962946255,0.0035339484962946255,0.0035339484962946255,0.0
2021-07-08,-0.008147876618061156,-0.008147876618061156,-0.008147876618061156,-0.008147876618061156,-0.0
2021-07-09,0.010674801288182989,0.010674801288182989,0.010674801288182989,0.010674801288182989,0.0
2021-07-12,0.0035819541002866107,0.0035819541002866107,0.0035819541002866107,0.0035819541002866107,0.0
2021-07-13,-0.003408966692644233,-0.003408966692644233,-0.003408966692644233,-0.003408966692644233,-0.0
2021-07-14,0.0014920664993913757,0.0014920664993913757,0.0014920664993913757,0.0014920664993913757,0.0
2021-07-15,-0.0034153819851812095,-0.0034153819851812095,-0.0034153819851812095,-0.0034153819851812095,-0.0
2021-07-16,-0.007843689843101909,-0.007843689843101909,-0.007843689843101909,-0.007843689843101909,-0.0
2021-07-19,-0.014767927073516152,-0.014767927073516152,-0.014767927073516152,-0.014767927073516152,-0.015267927073516152
2021-07-20,0.014330522417181912,0.014330522417181912,0.014330522417181912,0.014330522417181912,0.014330522417181912
2021-07-21,0.008096242525676312,0.008096242525676312,0.008096242525676312,0.008096242525676312,0.008096242525676312
2021-07-22,0.002094237306174085,0.002094237306174085,0.002094237306174085,0.002094237306174085,0.002094237306174085
2021-07-23,0.010287980896805271,0.010287980896805271,0.010287980896805271,0.010287980896805271,-0.0005
2021-07-26,0.0024547859665009497,0.0024547859665009497,0.0024547859665009497,0.0024547859665009497,0.0
2021-07-27,-0.004557778308493687,-0.004557778308493687,-0.004557778308493687,-0.004557778308493687,-0.0
2021-07-28,-0.0004098741615844448,-0.0004098741615844448,-0.0004098741615844448,-0.0004098741615844448,-0.0
2021-07-29,0.004147549298207709,0.004147549298207709,0.004147549298207709,0.004147549298207709,0.0
2021-07-30,-0.004856502613024172,-0.004856502613024172,-0.004856502613024172,-0.004856502613024172,-0.0
2021-08-02,-0.0020981257387077124,-0.0020981257387077124,-0.0020981257387077124,-0.0020981257387077124,-0.0025981257387077124
2021-08-03,0.008135367368683477,0.008135367368683477,0.008135367368683477,0.008135367368683477,0.008135367368683477
2021-08-04,-0.004918697458394794,-0.004918697458394794,-0.004918697458394794,-0.004918697458394794,-0.0005
2021-08-05,0.006332597117108429,0.006332597117108429,0.006332597117108429,0.006332597117108429,0.0
2021-08-06,0.0016525134645020145,0.0016525134645020145,0.0016525134645020145,0.0016525134645020145,0.0
2021-08-09,-0.0008135220869449622,-0.0008135220869449622,-0.0008135220869449622,-0.0008135220869449622,-0.0
2021-08-10,0.0012439276852767023,0.0012439276852767023,0.0012439276852767023,0.0012439276852767023,0.0
2021-08-11,0.00248513235487291,0.00248513235487291,0.00248513235487291,0.00248513235487291,0.0
2021-08-12,0.0029967238148465025,0.0029967238148465025,0.0029967238148465025,0.0029967238148465025,0.0
2021-08-13,0.0018197784920346294,0.0018197784920346294,0.0018197784920346294,0.0018197784920346294,0.0
2021-08-16,0.0023548196567626523,0.0023548196567626523,0.0023548196567626523,0.0023548196567626523,0.0
2021-08-17,-0.006555373403154263,-0.006555373403154263,-0.006555373403154263,-0.006555373403154263,-0.0
2021-08-18,-0.010944834729504582,-0.010944834729504582,-0.010944834729504582,-0.010944834729504582,-0.0
2021-08-19,0.0015482422281993813,0.0015482422281993813,0.0015482422281993813,0.0015482422281993813,0.0010482422281993813
2021-08-20,0.007956997590969461,0.007956997590969461,0.007956997590969461,0.007956997590969461,0.007956997590969461
2021-08-23,0.008796535509281833,0.008796535509281833,0.008796535509281833,0.008796535509281833,0.008796535509281833
2021-08-24,0.0015874097725019354,0.0015874097725019354,0.0015874097725019354,0.0015874097725019354,-0.0005
2021-08-25,0.0020983122770246165,0.0020983122770246165,0.0020983122770246165,0.0020983122770246165,0.0
2021-08-26,-0.0059031933745631315,-0.0059031933745631315,-0.0059031933745631315,-0.0059031933745631315,-0.0
2021-08-27,0.008941088825732857,0.008941088825732857,0.008941088825732857,0.008941088825732857,0.0
2021-08-30,0.0043974367357613175,0.0043974367357613175,0.0043974367357613175,0.0043974367357613175,0.0
2021-08-31,-0.0014816718189819555,-0.0014816718189819555,-0.0014816718189819555,-0.0014816718189819555,-0.0
2021-09-01,0.0005316949934408566,0.0005316949934408566,0.0005316949934408566,0.0005316949934408566,0.0
2021-09-02,0.0030765983606086955,0.0030765983606086955,0.0030765983606086955,0.0030765983606086955,0.0
2021-09-03,-0.0002426133714459322,-0.0002426133714459322,-0.0002426133714459322,-0.0002426133714459322,-0.0
2021-09-07,-0.003575749681851814,-0.003575749681851814,-0.003575749681851814,-0.003575749681851814,-0.0
2021-09-08,-0.0012180040388047875,-0.0012180040388047875,-0.0012180040388047875,-0.0012180040388047875,-0.0017180040388047875
2021-09-09,-0.004280491514024876,-0.004280491514024876,-0.004280491514024876,-0.004280491514024876,-0.004280491514024876
2021-09-10,-0.007884374404962258,-0.007884374404962258,-0.007884374404962258,-0.007884374404962258,-0.007884374404962258
2021-09-13,0.002559152901525863,0.002559152901525863,0.002559152901525863,0.002559152901525863,0.002559152901525863
2021-09-14,-0.0053965145158487715,-0.0053965145158487715,-0.0053965145158487715,-0.0053965145158487715,-0.0053965145158487715
2021-09-15,0.008352723741998247,0.008352723741998247,0.008352723741998247,-0.0005,0.008352723741998247
2021-09-16,-0.0015852122097405053,-0.0015852122097405053,-0.0015852122097405053,-0.0020852122097405053,-0.0015852122097405053
2021-09-17,-0.009741155001543378,-0.009741155001543378,-0.009741155001543378,-0.009741155001543378,-0.009741155001543378
2021-09-20,-0.01667415263265637,-0.01667415263265637,-0.01667415263265637,-0.01667415263265637,-0.01667415263265637
2021-09-21,-0.0005,-0.0005,-0.0009445885747931815,-0.0005,-0.0009445885747931815
2021-09-22,0.0,0.009254879255125636,0.009754879255125637,0.0,0.009754879255125637
2021-09-23,0.0,0.012149980822999451,0.012149980822999451,0.0,0.012149980822999451
2021-09-24,0.0,0.0016471589986775115,0.0016471589986775115,0.0,0.0016471589986775115
2021-09-27,-0.0033608579721757233,-0.0028608579721757232,-0.0028608579721757232,-0.0,-0.0005
2021-09-28,-0.0201519631711653,-0.0201519631711653,-0.0201519631711653,-0.0,-0.0
2021-09-29,-0.0005,0.0016831606983964686,0.0016831606983964686,0.0,0.0
2021-09-30,-0.0,-0.012222257010682358,-0.012222257010682358,-0.0,-0.012722257010682358
2021-10-01,0.0,0.011884114170710669,0.011884114170710669,0.0,0.011884114170710669
2021-10-04,-0.0,-0.0128960806076438,-0.0128960806076438,-0.0,-0.0128960806076438
2021-10-05,0.0,-0.0005,0.010404965227412077,0.0,0.010404965227412077
2021-10-06,0.0,0.003655945864465105,0.004155945864465105,0.0,0.004155945864465105
2021-10-07,0.0,0.008645875400203007,0.008645875400203007,0.0,-0.0005
2021-10-08,-0.0,-0.0018236916056231234,-0.0018236916056231234,-0.0,-0.0
2021-10-11,-0.0,-0.007239882881281412,-0.007239882881281412,-0.0,-0.0
2021-10-12,-0.0,-0.0024613395969779184,-0.0024613395969779184,-0.0,-0.0
2021-10-13,0.0,0.0035974648619976346,0.0035974648619976346,0.0,0.0
2021-10-14,0.0,0.016820717888166303,0.016820717888166303,0.0,0.0
2021-10-15,0.0,0.00761596949415666,0.00761596949415666,0.0,0.0
2021-10-18,0.0024601914105672478,0.0029601914105672478,0.0029601914105672478,0.0024601914105672478,0.0
2021-10-19,0.007715045252950192,0.007715045252950192,0.007715045252950192,0.007715045252950192,0.0
2021-10-20,0.00392776491503577,0.00392776491503577,0.00392776491503577,0.00392776491503577,0.0
2021-10-21,0.002608121774156924,0.002608121774156924,0.002608121774156924,0.002608121774156924,0.0
2021-10-22,-0.0010362835218468147,-0.0010362835218468147,-0.0010362835218468147,-0.0010362835218468147,-0.0
2021-10-25,0.00536304109183483,0.00536304109183483,0.00536304109183483,0.00536304109183483,0.0
2021-10-26,0.0008999872509525275,0.0008999872509525275,0.0008999872509525275,0.0008999872509525275,0.0
2021-10-27,-0.004430244107354486,-0.004430244107354486,-0.004430244107354486,-0.004430244107354486,-0.0
2021-10-28,0.009648907191657452,0.009648907191657452,0.009648907191657452,0.009648907191657452,0.0
2021-10-29,0.002029006613378792,0.002029006613378792,0.002029006613378792,0.002029006613378792,0.0
2021-11-01,0.0017202267348614964,0.0017202267348614964,0.0017202267348614964,0.0017202267348614964,0.0
2021-11-02,0.004043264967510396,0.004043264967510396,0.004043264967510396,0.004043264967510396,0.0
2021-11-03,0.00610513534488577,0.00610513534488577,0.00610513534488577,0.00610513534488577,0.0
2021-11-04,0.004712437109174017,0.004712437109174017,0.004712437109174017,0.004712437109174017,0.0
2021-11-05,0.0034697403983658948,0.0034697403983658948,0.0034697403983658948,0.0034697403983658948,0.0
2021-11-08,0.0008537132159673888,0.0008537132159673888,0.0008537132159673888,0.0008537132159673888,0.0
2021-11-09,-0.0033053948030846714,-0.0033053948030846714,-0.0033053948030846714,-0.0033053948030846714,-0.0
2021-11-10,-0.008044899906041514,-0.008044899906041514,-0.008044899906041514,-0.008044899906041514,-0.0
2021-11-11,0.0003235067119242707,0.0003235067119242707,0.0003235067119242707,0.0003235067119242707,-0.0001764932880757293
2021-11-12,0.007547028753805307,0.007547028753805307,0.007547028753805307,0.007547028753805307,0.007547028753805307
2021-11-15,0.00034237828965966166,0.00034237828965966166,0.00034237828965966166,0.00034237828965966166,0.00034237828965966166
2021-11-16,0.003957602405383787,0.003957602405383787,0.003957602405383787,0.003957602405383787,0.003957602405383787
2021-11-17,-0.002429066559245574,-0.002429066559245574,-0.002429066559245574,-0.002429066559245574,-0.0005
2021-11-18,0.0033962694364042534,0.0033962694364042534,0.0033962694364042534,0.0033962694364042534,0.0
2021-11-19,-0.0017882802024631328,-0.0017882802024631328,-0.0017882802024631328,-0.0017882802024631328,-0.0
2021-11-22,-0.002815070260093755,-0.002815070260093755,-0.002815070260093755,-0.002815070260093755,-0.0
2021-11-23,0.0013258648133076534,0.0013258648133076534,0.0013258648133076534,0.0013258648133076534,0.0
2021-11-24,0.002670060424617926,0.002670060424617926,0.002670060424617926,0.002670060424617926,0.002170060424617926
2021-11-26,-0.022303167338830643,-0.022303167338830643,-0.022303167338830643,-0.022303167338830643,-0.0005
2021-11-29,0.012266575600901275,0.012266575600901275,0.012266575600901275,0.012266575600901275,0.011766575600901275
2021-11-30,-0.019457571313076794,-0.019457571313076794,-0.019457571313076794,-0.019457571313076794,-0.019457571313076794
2021-12-01,-0.0005,-0.0005,-0.01110724792020179,-0.0005,-0.01110724792020179
2021-12-02,0.0,0.0,0.015316284716777595,0.0,0.015316284716777595
2021-12-03,-0.0,-0.00920136044060299,-0.00870136044060299,-0.0,-0.00870136044060299
2021-12-06,0.0,-0.0005,0.011843435390288315,0.0,0.011843435390288315
2021-12-07,0.0,0.020184854698029386,0.020684854698029387,0.0,0.020684854698029387
2021-12-08,0.0,0.002647778124331701,0.002647778124331701,0.0,-0.0005
2021-12-09,-0.00725141778114019,-0.00675141778114019,-0.00675141778114019,-0.00725141778114019,-0.0
2021-12-10,0.009413372524625485,0.009413372524625485,0.009413372524625485,0.009413372524625485,0.0
2021-12-13,-0.00885814933739415,-0.00885814933739415,-0.00885814933739415,-0.00885814933739415,-0.0
2021-12-14,-0.0005,-0.006880174429583774,-0.006880174429583774,-0.0005,-0.0
2021-12-15,0.0,0.01562510399886019,0.01562510399886019,0.0,0.01512510399886019
2021-12-16,-0.009318495572230467,-0.008818495572230467,-0.008818495572230467,-0.009318495572230467,-0.0005
2021-12-17,-0.0005,-0.010643034255493511,-0.010643034255493511,-0.0005,-0.0
2021-12-20,-0.0,-0.0005,-0.01063336460490083,-0.0,-0.01113336460490083
2021-12-21,0.0,0.0,0.01775897497884693,0.0,0.01775897497884693
2021-12-22,0.0,0.009498627903688328,0.009998627903688329,0.0,-0.0005
2021-12-23,0.005722183425131255,0.006222183425131256,0.006222183425131256,0.005722183425131255,0.005722183425131255
2021-12-27,0.014152188876599858,0.014152188876599858,0.014152188876599858,0.014152188876599858,-0.0005
2021-12-28,-0.0008173359268277558,-0.0008173359268277558,-0.0008173359268277558,-0.0008173359268277558,-0.0
2021-12-29,0.0012793785933549184,0.0012793785933549184,0.0012793785933549184,0.0012793785933549184,0.0
2021-12-30,-0.0027646396323917077,-0.0027646396323917077,-0.0027646396323917077,-0.0027646396323917077,-0.0
2021-12-31,-0.0025201096502134313,-0.0025201096502134313,-0.0025201096502134313,-0.0025201096502134313,-0.0
2022-01-03,0.00578992462118344,0.00578992462118344,0.00578992462118344,0.00578992462118344,0.0
2022-01-04,-0.000334942424913498,-0.000334942424913498,-0.000334942424913498,-0.000334942424913498,-0.0
2022-01-05,-0.01920230302990067,-0.01920230302990067,-0.01920230302990067,-0.01920230302990067,-0.0
2022-01-06,-0.0009393360869236478,-0.0009393360869236478,-0.0009393360869236478,-0.0009393360869236478,-0.0014393360869236478
2022-01-07,-0.003953414624045637,-0.003953414624045637,-0.003953414624045637,-0.003953414624045637,-0.003953414624045637
2022-01-10,-0.0012444190626489382,-0.0012444190626489382,-0.0012444190626489382,-0.0012444190626489382,-0.0012444190626489382
2022-01-11,-0.0005,0.009108385731720015,0.009108385731720015,-0.0005,0.009108385731720015
2022-01-12,0.002203526691584912,0.002703526691584912,0.002703526691584912,0.002203526691584912,0.002703526691584912
2022-01-13,-0.013778647135424205,-0.013778647135424205,-0.013778647135424205,-0.013778647135424205,-0.0005
2022-01-14,-0.0005,0.00040914239297440425,0.00040914239297440425,-0.0005,-9.085760702559577e-05
2022-01-18,-0.0,-0.017709768879316412,-0.017709768879316412,-0.0,-0.017709768879316412
2022-01-19,-0.0,-0.010383625279263398,-0.010383625279263398,-0.0,-0.010383625279263398
2022-01-20,-0.0,-0.011067973985577462,-0.011067973985577462,-0.0,-0.011067973985577462
2022-01-21,-0.0,-0.0005,-0.019630552384274247,-0.0,-0.019630552384274247
2022-01-24,0.0,0.0,0.004246670595185353,0.0,0.004246670595185353
2022-01-25,-0.0,-0.0,-0.01220908937121623,-0.0,-0.01220908937121623
2022-01-26,-0.0,-0.0,-0.002508617952623471,-0.0,-0.002508617952623471
2022-01-27,-0.0,-0.0,-0.004937963617574703,-0.0,-0.004937963617574703
2022-01-28,0.0,0.0,0.024835295810390123,0.0,0.024835295810390123
2022-01-31,0.0,0.0,0.01801106671733077,0.0,-0.0005
2022-02-01,0.0,0.0,0.006756845179587412,0.0,0.0
2022-02-02,0.0,0.009214064674344324,0.009714064674344325,0.0,0.0
2022-02-03,-0.0,-0.023504957574110086,-0.023504957574110086,-0.0,-0.0
2022-02-04,0.0,-0.0005,0.0047023337819611655,0.0,0.0
