Date,open,high,low,close,volume
2017-07-21,214.73929301643605,215.14883582138162,214.5127295012009,215.12269592285156,82340800
2017-07-24,215.0442203458244,215.20978186771575,214.59982886283572,215.07037353515625,46622300
2017-07-25,215.81981197407515,215.92438488082624,215.36671146342488,215.59326171875,54915600
2017-07-26,215.88078729199316,215.91563605928576,215.3405449750784,215.60194396972656,47575400
2017-07-27,216.06382719795826,216.09867597288206,214.07710133170843,215.40158081054688,70766600
2017-07-28,214.92228595767858,215.27954898825683,214.46918549038995,215.1488494873047,50088400
2017-07-31,215.54966676030853,215.6455174914915,214.81772297453762,215.02685546875,65838700
2017-08-01,215.6280788759852,215.662927640322,214.98326371992184,215.50608825683594,55050400
2017-08-02,215.63676611532904,215.75004785602735,214.67825899244878,215.61062622070312,47211200
2017-08-03,215.4973679738327,215.52350787130842,214.91355477024075,215.19239807128906,40856000
2017-08-04,215.68035389360682,215.9156129636254,215.2011002947134,215.58450317382812,60191800
2017-08-07,215.6542264947249,215.98533630371094,215.54965360600968,215.98533630371094,31995000
2017-08-08,215.6716835516543,216.89160330522697,215.07916135682032,215.45384216308594,61719400
2017-08-09,214.76541970622196,215.4973634120088,214.4081567203093,215.44508361816406,62632600
2017-08-10,214.6085601678515,214.73927294426474,212.35172716583438,212.4040069580078,120479500
2017-08-11,212.63061434697283,213.31027837749468,212.39534193764374,212.71774291992188,74869900
2017-08-14,213.9986671596333,215.04430318450682,213.96381838706367,214.8264617919922,73291900
2017-08-15,215.20980521945344,215.22723624890662,214.4952925636297,214.80026245117188,55242700
2017-08-16,215.3231030556506,215.72393698714532,214.7479987045419,215.1749725341797,56715500
2017-08-17,214.56503005215566,214.87872214140077,211.82022094726562,211.82022094726562,128490400
2017-08-18,211.65465348444366,212.7787223128841,211.04470035458272,211.48910522460938,136748000
2017-08-21,211.42806712748012,211.91602954796898,210.72226339098884,211.6546173095703,65469700
2017-08-22,212.2385012092277,214.0247898473758,212.2210701763533,213.86795043945312,63140100
2017-08-23,212.9007096760873,213.52809382746688,212.75257915367558,213.1011199951172,50203800
2017-08-24,213.48447470311217,213.64131405755938,212.39526819952485,212.60440063476562,50741700
2017-08-25,213.39738103994065,214.01605632387748,212.95298947270547,213.1011199951172,64445900
2017-08-28,213.63261341034104,213.6587533037545,212.6915373595219,213.10980224609375,40565600
2017-08-29,211.79405416158866,213.61520450319526,211.6807724144142,213.3538055419922,51135700
2017-08-30,213.3363887339727,214.63472794374306,213.15339615295224,214.36459350585938,62030800
2017-08-31,214.98328073343416,215.89821709745064,214.3994674887333,215.65423583984375,103803900
2017-09-01,216.02890882571083,216.38617183149577,215.81106747525382,215.95919799804688,62007000
2017-09-05,215.4538084497364,215.68037196782498,213.4409564616852,214.40817260742188,91398800
2017-09-06,215.0878111508426,215.47121401677666,214.55627777688488,215.1400909423828,57916900
2017-09-07,215.44507571356027,215.46250674286236,214.7044098719873,215.11395263671875,58034700
2017-09-08,214.82643554312847,215.32312023944576,214.61731634129535,214.86129760742188,63832800
2017-09-11,216.13346017862068,217.23138905249075,216.11604244435443,217.15296936035156,71364800
2017-09-12,217.51893111181127,217.91975171699505,217.33593854267625,217.88490295410156,56896000
2017-09-13,217.5973596810883,218.0243334958429,217.4840779290966,217.98947143554688,59228000
2017-09-14,217.6670944129095,218.12020817466322,217.4928239802294,217.91978454589844,95446300
2017-09-15,217.7752898829497,218.3006957249808,217.67021138693656,218.213134765625,95432400
2017-09-18,218.5809349385506,219.02753193324287,218.29195569658518,218.67726135253906,46235200
2017-09-19,218.92246408474065,218.98376878842842,218.57219348699178,218.8961944580078,47108100
2017-09-20,218.98372577564885,219.08880426194065,217.97667462148394,218.97496032714844,59574100
2017-09-21,218.81735266306487,218.90491361834765,218.21312461516493,218.3882598876953,48211400
2017-09-22,218.09050367561645,218.59840526131208,218.0642340558359,218.43202209472656,51214000
2017-09-25,218.17809592924593,218.52837984652382,217.24111484470356,217.98544311523438,57064400
2017-09-26,218.41456789967987,218.65975999671107,217.8803965392975,218.11683654785156,54082000
2017-09-27,218.8173513921312,219.35152265552344,217.9328962237479,218.96621704101562,81001400
2017-09-28,218.68597567662562,219.30772121626998,218.59841472755318,219.22891235351562,44778800
2017-09-29,219.2201484481118,220.07833394402294,219.03626110039076,219.99951171875,85578000
2017-10-02,220.22723165186667,220.9540557861328,220.05208300305776,220.9540557861328,59023000
2017-10-03,220.95405904154,221.45319528449488,220.87523680362833,221.4269256591797,66810200
2017-10-04,221.27807617992787,221.93484358477772,221.1642322205911,221.6896514892578,55953600
2017-10-05,222.02239213892577,223.02067800399251,221.7246608055824,223.003173828125,63522800
2017-10-06,222.55652322994743,223.03815521855543,222.29382701976476,222.74917602539062,80646000
2017-10-09,222.97683876894746,223.0381300904302,222.11865337249014,222.38136291503906,35803100
2017-10-10,222.95060495731732,223.34466265344616,222.40766825232924,222.96810913085938,43057400
2017-10-11,222.8718252810262,223.3184356689453,222.70545542882473,223.3184356689453,47674300
2017-10-12,223.00317427615025,223.3534448617325,222.74921674393175,222.98565673828125,47065100
2017-10-13,223.42346325437066,223.5373071880049,222.9856184166564,223.257080078125,54800400
2017-10-16,223.4847814093758,223.74747763825945,223.14326294986222,223.55482482910156,38221700
2017-10-17,223.50230827128894,223.75626580094243,223.28338581701962,223.7124786376953,31561000
2017-10-18,224.08902950399124,224.13281666932104,223.73875890528632,223.93141174316406,40888300
2017-10-19,223.15208190813243,224.02777189873282,222.7317544539955,223.99273681640625,61903800
2017-10-20,224.78961125835886,225.17491695782516,223.97521269140185,225.14862060546875,89176400
2017-10-23,225.47263626541496,225.49890589243145,224.19410982012243,224.27291870117188,63915300
2017-10-24,224.7020120040323,224.90340355828232,224.30794089748093,224.66697692871094,66935900
2017-10-25,224.33418815270767,224.44803209320048,222.42519095900735,223.55482482910156,103715300
2017-10-26,224.1678406117184,224.43928895455974,223.72123025429138,223.8438262939453,69798000
2017-10-27,224.58811887230712,225.83160989656082,223.8525427952277,225.67396545410156,85562500
2017-10-30,224.58815144460573,225.5776851387856,224.53561219747496,224.83334350585938,54285700
2017-10-31,225.2099091529033,225.437597065505,224.8859081843137,225.1836395263672,60304800
2017-11-01,225.96299917495975,226.30450429401682,225.1135790161657,225.48135375976562,54202700
2017-11-02,225.41130620582592,225.7090375198339,224.34296362077094,225.5689239501953,56449500
2017-11-03,225.72651693894687,226.36578001957756,225.31494172449962,226.32200622558594,59589700
2017-11-06,226.19065683836942,226.80365036677094,226.1206134153186,226.67230224609375,49652600
2017-11-07,226.77734463703007,227.11011097238597,226.00673348650625,226.5146484375,57502200
2017-11-08,226.33958148609582,226.99634894581206,226.05935428953885,226.90000915527344,50469600
2017-11-09,225.69152238611562,226.2694808113367,224.49180501507703,226.0768280029297,95085500
2017-11-10,225.69155464264665,226.18193882069187,225.3762924002271,226.0067901611328,59984700
2017-11-13,225.32375542754016,226.44463737783502,225.2887203504871,226.21694946289062,50228600
2017-11-14,225.41133166696056,225.7966373460059,224.63195485854894,225.69155883789062,61315200
2017-11-15,224.71947685632563,225.24489599847416,223.85255264233354,224.56185913085938,80811500
2017-11-16,225.50760693548455,226.8386724123831,225.4638331390832,226.4708709716797,67777000
2017-11-17,226.12060583091156,226.44460675902482,225.72653475816674,225.8053436279297,75756800
2017-11-20,226.0505564728234,226.38329611732837,225.80533769698386,226.19064331054688,48075500
2017-11-21,226.9612562057613,227.85447682737197,226.15563662524804,227.67056274414062,69176800
2017-11-22,227.67930368795567,227.81065178760568,227.30276356098338,227.46914672851562,45033400
2017-11-24,227.95959003561677,228.0997036196381,227.81947645159548,227.99459838867188,27856500
2017-11-27,228.03837030424936,228.33610161146362,227.67933430098003,227.88075256347656,52274900
2017-11-28,228.34491873684783,230.2188813237431,228.24857894639737,230.19261169433594,98971700
2017-11-29,230.32395197028413,230.85813671522286,229.60590654971486,230.052490234375,77512100
2017-11-30,230.97193141811024,232.97724165581693,230.89312254939045,232.06654357910156,127894400
2017-12-01,231.8476686855761,232.32928744559283,228.34490905218865,231.58494567871094,164390900
2017-12-04,233.2049653139705,233.63404479524854,231.25216729855987,231.3047332763672,94040600
2017-12-05,230.47280883789062,232.1891534245384,230.34146070798212,230.47280883789062,77994500
2017-12-06,230.56907976970888,230.94564663856292,230.05242607049982,230.51654052734375,75898600
2017-12-07,231.24339294433594,231.55862841900824,230.25385927562056,231.24339294433594,77218600
2017-12-08,232.1979739667329,232.51320955330738,231.20843994675326,232.5044708251953,76563900
2017-12-11,233.20497131347656,233.26627601921737,232.47816046690596,233.20497131347656,83077500
2017-12-12,233.9930257344225,234.08936549312253,233.23994545698378,233.61648559570312,85195800
2017-12-13,233.86173271575652,234.29957764733308,233.50269666499167,233.59027099609375,102905400
2017-12-14,233.8880027980811,234.00184675634205,232.58323345110134,232.63577270507812,100666700
2017-12-15,233.6400700336903,235.0395307180181,233.58726222375597,234.5730438232422,144610300
2017-12-18,235.97249439112693,236.4125773620688,235.86687877578615,236.06051635742188,83653600
2017-12-19,236.3069458213828,236.35094337129874,235.08350235155973,235.1539306640625,82382900
2017-12-20,236.12209781110093,236.17490561659116,234.73144749897182,235.03070068359375,76751500
2017-12-21,235.65564607331757,236.22777548560757,235.26837086832236,235.5148162841797,67032300
2017-12-22,235.53236721421683,235.56758136623222,234.91624042632304,235.45315551757812,78720900
2017-12-26,235.04825742978952,235.3915349721139,234.90745454427588,235.17149353027344,45244400
2017-12-27,235.33866593775534,235.64672924827678,235.01300898625462,235.28585815429688,57751000
2017-12-28,235.787670558668,235.8140744628945,235.4003953896571,235.77005004882812,45116100
2017-12-29,236.35091589331208,236.36850953912682,234.68741653613384,234.8810272216797,96007400
2018-01-02,235.74360131196434,236.59736320030115,235.35632621660366,236.56214904785156,86655700
2018-01-03,236.72947327177286,238.2081727746123,236.72947327177286,238.05853271484375,90070400
2018-01-04,238.70092331658452,239.54587477819527,238.12001079281382,239.061767578125,80636400
2018-01-05,239.85402929055562,240.77819278482892,239.36113851220546,240.6549835205078,83524000
2018-01-08,240.5581013991269,241.25343986955644,240.26765851734245,241.0950164794922,57319200
2018-01-09,241.5174957036349,242.26564202295054,241.2358361946289,241.64073181152344,57254000
2018-01-10,240.88376677397508,241.53510772322946,240.21485903925273,241.2710418701172,69574300
2018-01-11,241.8255340603897,243.03135681152344,241.6583004230254,243.03135681152344,62361500
2018-01-12,243.29544343228133,244.78289892979492,242.99616342156756,244.61569213867188,90816100
2018-01-16,245.8742785150605,246.525592497555,243.08414159937195,243.77947998046875,106555100
2018-01-17,244.71255994218367,246.49048565078004,243.77958610038664,246.10321044921875,113258800
2018-01-18,245.98872150095318,246.41118384964335,245.19655087610764,245.68946838378906,100728000
2018-01-19,246.2703511928904,246.80726623535156,245.6894654703297,246.80726623535156,140920100
2018-01-22,246.59604839071403,248.81405639648438,246.54321373437313,248.81405639648438,91322400
2018-01-23,248.85808626496785,249.63263651822,248.532429194971,249.34219360351562,97084700
2018-01-24,249.9846209056405,250.58315392012776,248.06586636824062,249.2452850341797,134816100
2018-01-25,250.10798520442722,250.2047905757912,248.55888437831655,249.3510284423828,84587300
2018-01-26,250.18711017753503,252.28190892455098,249.93185459343374,252.23788452148438,107743100
2018-01-29,251.66580480190444,252.10588770899435,250.40717413415427,250.5655975341797,90118300
2018-01-30,248.7348652377661,250.61840611853057,247.52023211271197,247.9955291748047,131796400
2018-01-31,248.8492659751229,249.3509400261391,247.04491011620485,248.11871337890625,108364800
2018-02-01,247.38824606458448,249.13976768175868,247.04496845650746,247.8371124267578,90102500
2018-02-02,246.51685703921194,246.648903414558,242.40649726832018,242.44171142578125,173174800
2018-02-05,240.68136600719666,242.79375870651555,231.75647126237143,232.3021697998047,294681800
2018-02-06,228.7902729165111,237.38069869543102,227.69887605003453,236.87899780273438,355026800
2018-02-07,236.32456586247582,239.7219936555616,235.51480134144427,235.5940399169922,167376100
2018-02-08,235.89326729174834,236.034097056527,226.7219269569538,226.75714111328125,246449500
2018-02-09,229.54720334517796,232.0204668082653,222.61150677597604,230.163330078125,283565300
2018-02-12,232.2141386358816,235.0130863835661,230.3041938305799,233.54319763183594,143736000
2018-02-13,232.33737939762483,234.6698135169629,231.7564667161148,234.12411499023438,81223600
2018-02-14,232.63658559952583,237.64473040013357,232.62777534747647,237.2838592529297,120735700
2018-02-15,239.02670214045742,240.32054731647358,236.5622210687171,240.31173706054688,111200300
2018-02-16,239.68673797361885,242.32723516288615,239.6427135708152,240.38204956054688,160420100
2018-02-20,239.4315076673359,240.8749925095738,238.08485503306727,238.8769989013672,86369700
2018-02-21,239.31698642176946,241.79905949888868,237.59186961790408,237.6886749267578,98883700
2018-02-22,238.61295297407747,240.32926016216408,237.3279184312155,237.996826171875,110511300
2018-02-23,239.22027509271825,241.79034423828125,238.74497803025363,241.79034423828125,92766400
2018-02-26,242.8641254019329,244.69488517707467,242.27442939994546,244.59805297851562,86491400
2018-02-27,244.7829187706097,245.4958778415357,241.4822967371023,241.54391479492188,99099200
2018-02-28,242.6440667161254,243.0929598055188,238.78015337228064,239.0970001220703,121907800
2018-03-01,238.88584580420968,240.43494648514266,234.124144749757,235.6204376220703,176855100
2018-03-02,233.94804882971562,237.39831043589393,233.0855035735666,236.83499145507812,139083200
2018-03-05,235.6467947883253,240.18845345256145,235.54115233150563,239.57232666015625,97307400
2018-03-06,240.5493268729292,240.6285654402573,238.68337948474397,240.17967224121094,79213200
2018-03-07,238.0144657326488,240.4437052620397,237.82082816735752,240.09164428710938,87063500
2018-03-08,240.76937164170073,241.37668826265542,239.77480673572597,241.25347900390625,66901200
2018-03-09,242.66173259355944,245.45184326171875,242.3448589239956,245.45184326171875,113625300
2018-03-12,245.7423014669966,246.3672116624282,244.7564932107088,245.14376831054688,71924800
2018-03-13,246.3056534533217,246.80735452644262,242.95222309809864,243.55953979492188,91968900
2018-03-14,244.5188714747904,244.70369878146147,241.7551646864321,242.3096466064453,105895100
2018-03-15,242.82008222737093,243.46258590400217,241.54383140414953,242.0455322265625,83433000
2018-03-16,242.57314090417057,243.35963871372323,242.2550251394784,242.30804443359375,100343700
2018-03-19,241.5569109929973,242.4847756433966,237.3770433606268,239.029541015625,109208400
2018-03-20,239.42728116773122,240.07238541259784,238.75566726721883,239.43612670898438,59757300
2018-03-21,239.39182194276364,241.48616473302508,238.7644090530465,238.9764862060547,78709600
2018-03-22,236.74971067971015,237.59804667365603,232.72889957193252,233.00286865234375,148785900
2018-03-23,233.44464923481146,233.771610570164,227.84202490130033,228.03643798828125,183534800
2018-03-26,231.64193234021414,234.5581019309641,229.23829167720385,234.2753143310547,141956100
2018-03-27,235.21202078562462,235.74221375579822,228.73455132957181,230.28985595703125,129941400
2018-03-28,230.42241304991515,232.09260187443158,228.50479184044528,229.60940551757812,146452300
2018-03-29,230.7494126132141,234.40790666269632,229.6182890991537,232.54330444335938,111601600
2018-04-02,232.0130331334397,232.52558895343842,225.0495580668502,227.52389526367188,186286300
2018-04-03,228.76107132825462,230.9172793982048,226.96717978305338,230.44007873535156,119956900
2018-04-04,226.88764555655212,233.6125205677921,226.7550973110947,232.90557861328125,123715300
2018-04-05,234.664126941874,235.62737383375938,233.5772043053729,234.74368286132812,82652600
2018-04-06,232.78185874931796,234.27527149553967,227.99224241099677,229.51219177246094,179521200
2018-04-09,230.970302405471,234.03671112210202,229.70663080225304,230.64334106445312,105442900
2018-04-10,233.53295569894706,235.09710565907096,232.39301399524987,234.31060791015625,103529000
2018-04-11,232.82608898012964,234.7437104819056,232.75540555998597,233.08236694335938,91140200
2018-04-12,234.40792676354783,235.94554075892182,234.23117774352397,234.99998474121094,68890500
2018-04-13,236.30775772820684,236.42264184596766,233.30321443152818,234.31060791015625,85079200
2018-04-16,235.94546967540268,237.00590953983792,235.1236436129237,236.23707580566406,63405300
2018-04-17,238.00446186422565,239.36535342206966,237.49193300036845,238.7644500732422,64682000
2018-04-18,239.20630438235702,239.74534291484298,238.48167133413318,238.9412078857422,57303900
2018-04-19,238.28723307214477,238.49049167681346,236.58171619852686,237.6156463623047,77655900
2018-04-20,237.54497633052486,237.7658990812484,234.71715433401994,235.60084533691406,99953100
2018-04-23,236.17523960378978,236.7319691881383,234.4873867411846,235.56549072265625,65558000
2018-04-24,236.5905675426217,236.81149026125064,230.89075061475296,232.39303588867188,112885500
2018-04-25,232.33122486476995,233.40932906010042,230.51082339909723,232.9674835205078,103840900
2018-04-26,233.99258409024932,236.1664567396624,233.55073852104508,235.33578491210938,67731900
2018-04-27,235.9455126245644,236.24596434828754,234.61997603678594,235.5566864013672,57053600
2018-04-30,236.17531371211373,236.73204347115583,233.6744525672285,233.7451629638672,82182300
2018-05-01,233.17955034822333,234.26650003565555,231.6242454884394,234.16046142578125,74203400
2018-05-02,233.96601907116514,234.7789996239809,232.19863721256587,232.58746337890625,86368900
2018-05-03,231.7567896085878,232.728828047359,228.920122334684,232.0749053955078,136311500
2018-05-04,231.10288831433,235.75995770217375,230.7759269200338,235.07949829101562,91222100
2018-05-07,235.8482919858096,236.84684011200807,235.1589871513474,235.8748016357422,55304900
2018-05-08,235.5036395685785,236.2370911954513,234.31065138539753,235.8748016357422,67499200
2018-05-09,236.54635456407956,238.48163963646277,236.02498021129696,238.15467834472656,59666100
2018-05-10,238.89702786848983,240.70861064610264,238.790989260651,240.38162231445312,72063900
2018-05-11,240.5053633128291,241.38020883675154,239.99280739335714,241.1151123046875,59871500
2018-05-14,241.5481115650527,242.20203432090474,240.68208461608054,241.22999572753906,54790600
2018-05-15,240.00164927713664,240.01931338963473,238.62309339518507,239.5686492919922,87036100
2018-05-16,239.6039656045541,241.03554055980896,239.577428987947,240.5760040283203,53942600
2018-05-17,240.3109684004157,241.4509375108513,239.59518074151995,240.37283325195312,56536400
2018-05-18,240.02811323419044,240.39042973225517,239.4183643677041,239.77183532714844,64368000
2018-05-21,241.25643869377768,242.11361986539976,240.86761257666436,241.57455444335938,58025900
2018-05-22,242.09600350202192,242.35228146923208,240.57605374826707,240.90301513671875,52966400
2018-05-23,239.6304765758288,241.59227148003484,239.47139171583964,241.56573486328125,64694200
2018-05-24,241.1680971017814,241.4420391350856,239.28583108913134,241.0708770751953,76043800
2018-05-25,240.4964599609375,241.12387291474323,239.9927497029885,240.4964599609375,56374800
2018-05-29,238.87045266644952,239.630440760924,236.61705196391603,237.73048400878906,115908600
2018-05-30,239.03843988122983,241.34486068178572,238.96775645998835,240.90301513671875,69678400
2018-05-31,240.49644336457965,240.79689499733175,238.82628179308952,239.42718505859375,93519900
2018-06-01,240.7261921412034,242.07823786334828,240.6554817815053,241.7777862548828,71258400
2018-06-04,242.59965916870462,243.18289839279595,242.36107233671052,242.92662048339844,45385200
2018-06-05,243.05920808091656,243.4833894856977,242.29040119634027,243.10340881347656,51135000
2018-06-06,243.71304375092248,245.2418112646304,243.09444952940413,245.13577270507812,62732200
2018-06-07,245.62191560533927,245.9135217591233,244.19915912192252,245.10935974121094,72969400
2018-06-08,244.6498265681184,245.8869884117893,244.48192314275175,245.83396911621094,72139700
2018-06-11,246.05489585535383,246.8767219183447,245.94001172368942,246.1609344482422,58892500
2018-06-12,246.57628852029868,246.8413850221631,245.8339913469702,246.47909545898438,72329000
2018-06-13,246.71769650737758,246.9739744526654,245.48935305247187,245.69261169433594,79070600
2018-06-14,246.55862013095637,246.84138073866893,245.71910294277393,246.31118774414062,77097600
2018-06-15,245.526474816131,246.3342477239301,244.41690111133036,245.99693298339844,120041600
2018-06-18,244.54116518123627,245.61525205762882,244.06184883342064,245.490966796875,52917600
2018-06-19,243.21856035900637,244.7719635729781,242.80135955511443,244.550048828125,97531500
2018-06-20,245.2335873283846,245.63304478761074,244.62998559866284,244.96730041503906,53785500
2018-06-21,244.95838476265965,244.97615528081644,242.93452320471235,243.43161010742188,71061400
2018-06-22,244.692192622093,244.80759267797472,243.6536192083723,243.8755340576172,54898500
2018-06-25,242.72152407312717,242.88129622130432,238.86908655045588,240.55563354492188,137854200
2018-06-26,241.12374026871296,241.94037150239652,240.36922458663946,241.08822631835938,68547400
2018-06-27,241.6741102830726,243.1032286385101,238.94010468862106,239.0910186767578,105110700
2018-06-28,239.03773254071504,241.22136639578738,238.3275889896138,240.45799255371094,76650500
2018-06-29,241.54978381672169,242.91678638094555,240.68875342804373,240.8041534423828,97592500
2018-07-02,239.2330380681814,241.47881474566486,238.99335274868304,241.3190155029297,63554800
2018-07-03,242.2154860372572,242.31314260519264,240.04073792895596,240.466796875,42187100
2018-07-05,241.5941229113419,242.49063993582052,240.5200361906718,242.42849731445312,56925900
2018-07-06,242.45526394180013,244.85192769682322,242.07354987115676,244.4791259765625,66493700
2018-07-09,245.4821052756339,246.7337078165824,245.43773315776116,246.68045043945312,50550400
2018-07-10,247.1331252520839,247.66572602641563,246.84018263606114,247.5680694580078,51966800
2018-07-11,246.01461551041305,246.8046447954787,245.45538616735672,245.75718688964844,77054700
2018-07-12,247.01769987015967,248.03850211401618,246.41409836291209,247.98524475097656,60124700
2018-07-13,247.80784708514344,248.48244970085963,247.35513219481496,248.18064880371094,48216000
2018-07-16,248.2250237217725,248.36702535070975,247.51488013104566,247.95870971679688,48201000
2018-07-17,247.18638258473862,249.35227253462637,247.13312521623325,248.96170043945312,52315500
2018-07-18,249.04158313995188,249.59192733323326,248.5977536822475,249.48541259765625,44593500
2018-07-19,248.81968199936338,249.20136885242536,248.0651664622211,248.5445098876953,61412100
2018-07-20,248.34033832647364,248.97059569442908,248.10068015857618,248.2604522705078,82337700
2018-07-23,248.0563016932374,248.9261901176102,247.71010170371684,248.7220458984375,47047600
2018-07-24,250.1335541653339,250.81704216284143,249.1038659931148,249.9737548828125,68026900
2018-07-25,249.72508778052887,252.4235786523477,249.68071566741298,252.10403442382812,78882900
2018-07-26,251.38504968274742,252.19279556653194,251.2873931024589,251.50930786132812,57919500
2018-07-27,251.83766601044601,251.93532256306295,248.88177417912755,249.80494689941406,76768700
2018-07-30,249.88488314313972,250.0446552549437,247.97639470285225,248.50013732910156,63742500
2018-07-31,249.26353995320895,250.33759983721637,248.88185305654915,249.72511291503906,68570500
2018-08-01,249.92929457030976,250.4352667598153,248.65994855596927,249.30792236328125,53853300
2018-08-02,248.00306905621076,250.8346764359806,247.79889772747592,250.66604614257812,63426400
2018-08-03,250.79031061862074,251.79336968061608,250.61276797272257,251.7401123046875,53935400
2018-08-06,251.7755948438292,252.97391274194152,251.3850227429389,252.6632537841797,39400900
2018-08-07,253.32903510396625,253.87937939334077,253.19586457204238,253.49766540527344,43196600
2018-08-08,253.32905876347291,253.79063177107486,252.9296013088043,253.39117431640625,42114600
2018-08-09,253.45326793914788,253.84384005819805,252.9118089631752,253.04495239257812,35717000
2018-08-10,251.6069617836006,252.14842078670355,250.63938960665286,251.3495330810547,77076000
2018-08-13,251.62468830328046,252.23717515726742,250.11565722463394,250.40859985351562,65732900
2018-08-14,251.13658095009174,252.24615507453876,250.74600869114946,252.0064697265625,43842000
2018-08-15,250.65717361607437,250.79920231859953,248.68656938849597,250.12457275390625,102925400
2018-08-16,251.56260969990868,253.0183837782162,251.5270957472354,252.14846801757812,69967900
2018-08-17,251.94419587895447,253.47985541963948,251.53588039875999,253.03602600097656,65618500
2018-08-20,253.48880435971984,253.8438625660107,253.03608957040626,253.57757568359375,39807500
2018-08-21,254.09241617817474,255.03333265260636,253.6130726814549,254.17230224609375,67272000
2018-08-22,253.76396412235042,254.54510839160795,253.49765016371987,254.02139282226562,44993300
2018-08-23,253.8437625450115,254.70479257783128,253.36441925632985,253.68399047851562,49204900
2018-08-24,254.2610899286021,255.3529204388044,254.2078325465637,255.2108917236328,57487400
2018-08-27,256.40917185937667,257.33234482639574,256.24939973697053,257.225830078125,57072400
2018-08-28,257.6873853061911,257.7939271363428,256.8884976598644,257.35009765625,46943500
2018-08-29,257.5631772420402,258.9656667527116,257.32351902828185,258.7348937988281,61485500
2018-08-30,258.25558440533797,258.6283861204424,257.0927529547803,257.6874694824219,61229500
2018-08-31,257.2790577695256,258.14008800431367,256.7908561998748,257.6962585449219,66140800
2018-09-04,257.27913113299496,257.6075606923249,256.24944324288515,257.25250244140625,57594400
2018-09-05,256.897403877992,257.10157520760544,255.54817190054018,256.5600891113281,72452400
2018-09-06,256.66664623326454,256.96844710347045,254.7581844159346,255.78787231445312,65909900
2018-09-07,254.74042715744764,256.26720194628166,254.50074185499375,255.290771484375,73524800
2018-09-10,256.3026610601894,256.56897502417314,255.539287293018,255.7345733642578,50210900
2018-09-11,255.08652888454353,257.02161874815994,254.7403560065421,256.5777893066406,50530500
2018-09-12,256.58672675418035,257.24358579269136,255.8499816506508,256.6399841308594,59810800
2018-09-13,257.7051188124591,258.3442342555749,257.4210614845859,258.1578063964844,51034200
2018-09-14,258.3621342458473,258.5485351286977,257.421217480126,258.2023620605469,55079900
2018-09-17,258.14904193224044,258.1845287942073,256.56012445997396,256.8352966308594,68244000
2018-09-18,257.0484017132517,258.8237205448872,257.02177301434574,258.22900390625,61930400
2018-09-19,258.2820831018904,258.921198523889,258.15779786660323,258.5039978027344,49080600
2018-09-20,259.76456338411145,260.91850934003577,258.52181901409443,260.59893798828125,100360600
2018-09-21,261.34172092502115,261.45764333870767,260.2003749632241,260.3608703613281,105479700
2018-09-24,259.78134555663434,259.9240172363187,258.91641720668827,259.4960021972656,53409600
2018-09-25,259.9506340298228,260.05763093211067,259.0143839229773,259.255126953125,44370000
2018-09-26,259.397888348233,260.58380737485373,258.06037218301276,258.4794616699219,79739700
2018-09-27,258.9520221046623,260.2895381277292,258.67560430350846,259.2016906738281,59249500
2018-09-28,258.57752029215237,259.7277917564604,258.5418727887045,259.22845458984375,70091400
2018-10-01,260.46784283610697,261.1990247523705,259.4602703458394,260.1290283203125,62078900
2018-10-02,259.9774169921875,260.6907479078921,259.6029277855832,259.9774169921875,47258200
2018-10-03,261.02961828669123,261.44870772895086,259.763451690474,260.1201171875,64694600
2018-10-04,259.63860706605675,259.69210553069195,256.4999125561794,258.08709716796875,111545900
2018-10-05,258.30997967842393,258.82714050010605,255.2158585929535,256.6425476074219,105951700
2018-10-08,255.95593872277664,256.9992130580816,254.5738498970342,256.6425476074219,87742200
2018-10-09,256.2591376202274,257.5698770527391,255.70627486797824,256.2680358886719,74339000
2018-10-10,255.75978424546548,255.83113366704777,247.77928885427428,248.15377807617188,214731000
2018-10-11,247.06597859221083,248.6888380999141,241.0739049737835,242.6878662109375,274840500
2018-10-12,246.78956549462055,247.07490881808016,242.86619003848062,246.05841064453125,183186500
2018-10-15,245.7017237293282,247.03034170561503,244.587126856646,244.67630004882812,102263700
2018-10-16,246.63800355014712,250.40088371315002,246.1654155605399,250.0263671875,118255800
2018-10-17,250.06201262855035,250.69509596423816,247.4939773585941,250.07093811035156,110626000
2018-10-18,249.13461114190665,249.732046855668,245.18448756727568,246.45957946777344,134557500
2018-10-19,247.11054711716747,249.04547171831402,245.6303594581884,246.32586669921875,139901600
2018-10-22,246.99461345512103,247.31560422320294,244.68517250087024,245.22018432617188,82415800
2018-10-23,241.5999793058806,245.09533914092466,239.51343044304284,243.97181701660156,146352700
2018-10-24,243.72213512158604,244.1055770269243,236.02698317460644,236.57981872558594,177806700
2018-10-25,238.4166910055369,242.36681508232206,237.39126750912948,240.82420349121094,138061500
2018-10-26,237.1148128348693,241.64452103456355,233.87802024719272,236.5886993408203,201574600
2018-10-29,239.682842042878,240.97578498395356,231.70234671185867,235.2779541015625,160749100
2018-10-30,235.10860949002063,239.07655788757373,234.61817055650056,238.76446533203125,157116000
2018-10-31,241.3324599805179,243.63300269297002,240.85987209180985,241.31463623046875,128296300
2018-11-01,242.17961366233064,244.07889108510727,241.09176602736096,243.88272094726562,99495000
2018-11-02,244.98835558425966,245.41637051493447,240.38729712388138,242.43817138671875,122634100
