Date,open,high,low,close,volume,log_price,log_return,rolling_vol,momentum,simple_return,range,log_volume,volume_z,dollar_volume,amihud_liquidity,vix
2018-01-29,251.66580480190444,252.10588770899435,250.40717413415427,250.5655975341797,90118300,5.523720752647808,-0.006651875785212091,0.004918629072913121,0.06086378682345028,-0.006629801032771665,0.006779516388351552,18.316633809613155,0.5011802378641754,22580545688.264465,2.1907993954138502e-13,13.84000015258789
2018-01-30,248.7348652377661,250.61840611853057,247.52023211271197,247.9955291748047,131796400,5.513410718481536,-0.010310034166272075,0.00556924777475083,0.054331599675644604,-0.010257067948142518,0.012492862335573781,18.69676886554735,1.57520667677134,32684917961.33423,2.2647530886748587e-13,14.789999961853027
2018-01-31,248.8492659751229,249.3509400261391,247.04491011620485,248.11871337890625,108364800,5.513907314612294,0.0004965961307581424,0.005489446175126927,0.04769635453099941,0.000496719455029826,0.009294058793593251,18.501013870988576,0.9636500744610353,26887334751.5625,2.1000359059563834e-13,13.539999961853027
2018-02-01,247.38824606458448,249.13976768175868,247.04496845650746,247.8371124267578,90102500,5.5127717256434465,-0.0011355889688475784,0.0054618214025967515,0.040255146432563116,-0.0011349444316938184,0.00845232259502817,18.316458469141462,0.3994581016878238,22330743422.431946,1.978423706577332e-13,13.470000267028809
2018-02-02,246.51685703921194,246.648903414558,242.40649726832018,242.44171142578125,173174800,5.49076131623067,-0.022010409412776433,0.007625234854329923,0.014039355939998721,-0.021769947802192213,0.017498664405924808,18.969812046971164,2.214714010834338,41984794887.81738,2.1314700548768437e-13,17.309999465942383
2018-02-05,240.68136600719666,242.79375870651555,231.75647126237143,232.3021697998047,294681800,5.448038980239864,-0.042722335990806215,0.012211466648607783,-0.03532532387787146,-0.0418225954863406,0.04751263173157581,19.501406688081122,3.3287517768722994,68455221540.512085,2.2782873119384403e-13,37.31999969482422
2018-02-06,228.7902729165111,237.38069869543102,227.69887605003453,236.87899780273438,355026800,5.467549452961752,0.019510472721887773,0.01309365506743895,-0.017641662080151832,0.019702045860673367,0.0408724400863061,19.687703837547986,3.3903788094023324,84098392577.11182,2.3281891940508796e-13,29.979999542236328
2018-02-07,236.32456586247582,239.7219936555616,235.51480134144427,235.5940399169922,167376100,5.462110153991368,-0.005439298970383533,0.013109573189709733,-0.025341889794382233,-0.00542453276846544,0.017857804533593716,18.935753934022724,1.547180556824899,39432811584.550476,2.315447323348818e-13,27.729999542236328
2018-02-08,235.89326729174834,236.034097056527,226.7219269569538,226.75714111328125,246449500,5.423879581832445,-0.03823057215892334,0.015499140306372573,-0.06204137477020577,-0.037509008321367054,0.041066711521649965,19.322667662304514,2.2967327362271583,55884184048.79761,2.6118937701786855e-13,33.459999084472656
2018-02-09,229.54720334517796,232.0204668082653,222.61150677597604,230.163330078125,283565300,5.438789187674099,0.01490960584165446,0.01585821338134528,-0.054401287718095936,0.015021308471789618,0.04087949209413831,19.462952989706025,2.444835426741924,65266333742.60254,2.4862887330248445e-13,29.059999465942383
2018-02-12,232.2141386358816,235.0130863835661,230.3041938305799,233.54319763183594,143736000,5.453367060563066,0.014577872888966503,0.016204546418854642,-0.04632131491950098,0.014684648299812642,0.02016283326054927,18.783488841594544,0.9538232532388627,33568565054.80957,2.5571745104391853e-13,25.610000610351562
2018-02-13,232.33737939762483,234.6698135169629,231.7564667161148,234.12411499023438,81223600,5.455851380683363,0.002484320120297312,0.016237106653934134,-0.04041266539113231,0.002487408600588825,0.012443599844337362,18.21271640329826,-0.26974233842317286,19016403466.3208,2.556581495414667e-13,24.969999313354492
2018-02-14,232.63658559952583,237.64473040013357,232.62777534747647,237.2838592529297,120735700,5.469257142809487,0.013405762126123655,0.01640604865531023,-0.03649385980604514,0.013496022239431138,0.02114326304558852,18.609114416982948,0.5598753967901553,28648632845.603943,2.6203704431433193e-13,19.260000228881836
2018-02-15,239.02670214045742,240.32054731647358,236.5622210687171,240.31173706054688,111200300,5.481936984914364,0.012679842104877714,0.016723852477373898,-0.02213142997325157,0.012760572156699679,0.015639378640959056,18.526843637618843,0.36980513501024165,26722737254.65393,2.8236239524297395e-13,19.1299991607666
2018-02-16,239.68673797361885,242.32723516288615,239.6427135708152,240.38204956054688,160420100,5.482229530823874,0.00029254590950955617,0.016675284726851713,-0.026378202570358056,0.00029258870523785063,0.011167729025435318,18.893306557266527,1.121209725066323,38562112428.707886,2.762159728864575e-13,19.459999084472656
2018-02-20,239.4315076673359,240.8749925095738,238.08485503306727,238.8769989013672,86369700,5.475948770506031,-0.0062807603178427485,0.01655745837822074,-0.04075708553354662,-0.006261077571853346,0.011680226599207106,18.27414747782216,-0.22614526649131755,20631734732.011414,2.736173170097873e-13,20.600000381469727
2018-02-21,239.31698642176946,241.79905949888868,237.59186961790408,237.6886749267578,98883700,5.470961728833801,-0.004987041672229964,0.01653977702523392,-0.04786449568416007,-0.004974627025936651,0.017700422126889378,18.40945497006743,0.03995769879271048,23503535624.85504,2.7984684450068515e-13,20.020000457763672
2018-02-22,238.61295297407747,240.32926016216408,237.3279184312155,237.996826171875,110511300,5.472257338170268,0.0012956093364664412,0.016554801997263318,-0.04618015387963759,0.0012964490008291474,0.012610847712654336,18.520628336137072,0.25322605593683095,26301338656.12793,2.8173142302457e-13,18.719999313354492
2018-02-23,239.22027509271825,241.79034423828125,238.74497803025363,241.79034423828125,92766400,5.488071004539192,0.015813666368924117,0.01703909924887915,-0.030790651937647517,0.015939364097513842,0.012595069574103617,18.345595063228117,-0.1908098013727998,22430019789.746094,3.159770294553485e-13,16.489999771118164
2018-02-26,242.8641254019329,244.69488517707467,242.27442939994546,244.59805297851562,86491400,5.499616263198969,0.011545258659777069,0.01704048305994913,-0.03075636523405123,0.01161216238423246,0.009895646133135032,18.2755555449941,-0.35541131849400526,21155628039.385986,3.2208565712208804e-13,15.800000190734863
2018-02-27,244.7829187706097,245.4958778415357,241.4822967371023,241.54391479492188,99099200,5.48705129836233,-0.01256496483663927,0.01718456979468059,-0.03666945428547841,-0.012486355252639747,0.01661636190603705,18.411631926613747,-0.034674274870162294,23936808721.04492,3.336025540214514e-13,18.59000015258789
2018-02-28,242.6440667161254,243.0929598055188,238.78015337228064,239.0970001220703,121907800,5.4768693278446685,-0.01018197051766112,0.017181268630087697,-0.036541390636867455,-0.010130309740690735,0.018037894373565014,18.618775579278914,0.4730277333160088,29147789271.481323,3.3529681252700704e-13,19.850000381469727
2018-03-01,238.88584580420968,240.43494648514266,234.124144749757,235.6204376220703,176855100,5.462222195137657,-0.014647132707011679,0.017405703563991883,-0.051685119474637276,-0.014540385275536916,0.02678376204999689,18.99084131119826,1.3731846179955782,41670676057.69501,3.519482046942629e-13,22.469999313354492
2018-03-02,233.94804882971562,237.39831043589393,233.0855035735666,236.83499145507812,139083200,5.467363660062319,0.005141464924662387,0.017489590696097488,-0.04540806558112731,0.005154704936741972,0.018210175936545975,18.75058287317977,0.7691777161903894,32939768483.54492,3.572098893063509e-13,19.59000015258789
2018-03-05,235.6467947883253,240.18845345256145,235.54115233150563,239.57232666015625,97307400,5.478855361491396,0.011491701429076961,0.017099458261530587,-0.011905954739273916,0.011557984689088086,0.019398321942451294,18.393385597707276,-0.10464519260713787,23312160219.25049,3.5564497144071976e-13,18.729999542236328
2018-03-06,240.5493268729292,240.6285654402573,238.68337948474397,240.17967224121094,79213200,5.481387277593464,0.0025319161020673775,0.013932417199974489,0.033348297353599676,0.002535124108537845,0.008098878382845764,18.187653509563976,-0.6066937672192708,19025400413.17749,3.3109442770745826e-13,18.360000610351562
2018-03-07,238.0144657326488,240.4437052620397,237.82082816735752,240.09164428710938,87063500,5.4810207016516665,-0.00036657594179700936,0.013286598478590253,0.013471248689914894,-0.0003665087610460471,0.010924483034260342,18.28214829543977,-0.3828071597945354,20903218872.390747,3.2037147927926084e-13,17.760000228881836
2018-03-08,240.76937164170073,241.37668826265542,239.77480673572597,241.25347900390625,66901200,5.485848160856698,0.004827459205031026,0.013236229688857454,0.023738006865329453,0.004839130159013383,0.006639827676447765,18.01872746215732,-1.0146104556366833,16140147249.536133,3.284293769674941e-13,16.540000915527344
2018-03-09,242.66173259355944,245.45184326171875,242.3448589239956,245.45184326171875,113625300,5.503100770199713,0.0172526093430152,0.00994513487742282,0.07922118836726799,0.01740229519237113,0.012658223692418018,18.548416750722456,0.2581726044231187,27889539326.16577,3.251544479261717e-13,14.640000343322754
2018-03-12,245.7423014669966,246.3672116624282,244.7564932107088,245.14376831054688,71924800,5.501844847870202,-0.0012559223295109945,0.009661340382093013,0.06305566019610254,-0.00125513398912791,0.006570505392896338,18.091131686723706,-0.8422568745397203,17631916506.98242,3.172938244565682e-13,15.779999732971191
2018-03-13,246.3056534533217,246.80735452644262,242.95222309809864,243.55953979492188,91968900,5.495361429244919,-0.006483418625283122,0.009496906046839159,0.04199436868185291,-0.006462446614666217,0.015828291643144084,18.336961034385478,-0.24297995971603237,22399902959.44519,3.100522260600635e-13,16.350000381469727
2018-03-14,244.5188714747904,244.70369878146147,241.7551646864321,242.3096466064453,105895100,5.49021643968555,-0.005144989559368263,0.009632895454560588,0.03436505900218734,-0.00513177677018517,0.012168455265086189,18.47795953943504,0.09585531053699259,25659404258.354187,3.135457245821703e-13,17.229999542236328
2018-03-15,242.82008222737093,243.46258590400217,241.54383140414953,242.0455322265625,83433000,5.489125858155291,-0.0010905815302590938,0.009244757556696596,0.01986871534580459,-0.0010899870623466423,0.007927246093749925,18.239554472520158,-0.46034959636132944,20194584890.25879,2.9284904576657926e-13,16.59000015258789
2018-03-16,242.57314090417057,243.35963871372323,242.2550251394784,242.30804443359375,100343700,5.490209827575092,0.0010839694198008232,0.008827463703955799,0.008272842660727697,0.0010845571269852972,0.004558716062551379,18.4241118509668,-0.019609822198916296,24314085718.2312,2.713533243764133e-13,15.800000190734863
2018-03-19,241.5569109929973,242.4847756433966,237.3770433606268,239.029541015625,109208400,5.4765871468691785,-0.013622680705913659,0.009369267261706537,-0.005642383954695518,-0.013530311903727332,0.021368623564548942,18.508768541393575,0.1752191829988921,26104033727.05078,2.9706706340187464e-13,19.020000457763672
2018-03-20,239.42728116773122,240.07238541259784,238.75566726721883,239.43612670898438,59757300,5.47828668695597,0.0016995400867916288,0.009269756227729655,0.0023379164499388594,0.0017009851235618711,0.005499245930332727,17.905801917045263,-1.2712260101366115,14308056454.586792,2.87785049805786e-13,18.200000762939453
2018-03-21,239.39182194276364,241.48616473302508,238.7644090530465,238.9764862060547,78709600,5.476365163016395,-0.0019215239395746764,0.0092060458885423,0.005403434182594147,-0.0019196789943413117,0.011389219597244262,18.181275688159335,-0.6163199850973619,18809743638.684082,2.8228370776146103e-13,17.860000610351562
2018-03-22,236.74971067971015,237.59804667365603,232.72889957193252,233.00286865234375,148785900,5.451050765302545,-0.025314397713850134,0.010829755266729392,-0.02120657286772243,-0.024996674980651723,0.02089736976152261,18.81801891780892,0.8989988349113742,34667541515.02075,3.163309266830311e-13,23.34000015258789
2018-03-23,233.44464923481146,233.771610570164,227.84202490130033,228.03643798828125,183534800,5.429505431923342,-0.021545333379203058,0.010986851835500923,-0.058565572615849604,-0.02131489063970604,0.026002799031479288,19.02791485325498,1.3747834110773554,41852622038.8916,3.068193330951544e-13,24.8700008392334
2018-03-26,231.64193234021414,234.5581019309641,229.23829167720385,234.2753143310547,141956100,5.456496980727287,0.026991548803945165,0.012496927516945137,-0.04311928247168151,0.027359120313456442,0.022707515168426312,18.77102841283772,0.7160044942842992,33256809948.710632,3.201133222512042e-13,21.030000686645508
2018-03-27,235.21202078562462,235.74221375579822,228.73455132957181,230.28985595703125,129941400,5.439338758774607,-0.017158221952680464,0.012738165391930678,-0.0477125395877227,-0.017011857973186162,0.030429748618775166,18.682594137562095,0.469294696033797,29924186288.85498,3.225366948721439e-13,22.5
2018-03-28,230.42241304991515,232.09260187443158,228.50479184044528,229.60940551757812,146452300,5.436379628404191,-0.002959130370415508,0.012607211294949442,-0.04048969944047709,-0.002954756459529362,0.015625710218180197,18.80221033613347,0.7586240193721548,33626825539.682007,3.094705387478362e-13,22.8700008392334
2018-03-29,230.7494126132141,234.40790666269632,229.6182890991537,232.54330444335938,111601600,5.4490764633543405,0.01269683495014906,0.012648892508462413,-0.01314573178331635,0.012777781986620829,0.020596669403178686,18.530445944726274,0.04475531031388989,25952204845.166016,3.1635762874718706e-13,19.969999313354492
2018-04-02,232.0130331334397,232.52558895343842,225.0495580668502,227.52389526367188,186286300,5.427255267001338,-0.021821196353002392,0.013412153668135798,-0.04010839306098113,-0.021584836388656714,0.03285822299202647,19.042795295562396,1.3254508665497153,42384584610.25696,3.3429518777526596e-13,23.6200008392334
2018-04-03,228.76107132825462,230.9172793982048,226.96717978305338,230.44007873535156,119956900,5.4399908665381025,0.012735599536764397,0.013480745449206718,-0.03886449495329369,0.012817042659630129,0.01714154775866013,18.602643069563857,0.18212112670344482,27642877480.848694,3.326836989305243e-13,21.100000381469727
2018-04-04,226.88764555655212,233.6125205677921,226.7550973110947,232.90557861328125,123715300,5.450633129429885,0.010642262891782828,0.013741903236576338,-0.030754148163578243,0.010699093193598408,0.029442932614695116,18.633493516052106,0.2457822434376655,28813983529.815674,3.444968416787966e-13,20.059999465942383
2018-04-05,234.664126941874,235.62737383375938,233.5772043053729,234.74368286132812,82652600,5.4584942076574,0.007861078227514362,0.013901039519180975,-0.022526493994266872,0.007892057626918803,0.008733651544512864,18.230156839691748,-0.8305662908753612,19402175722.06421,3.6387823970797104e-13,18.940000534057617
2018-04-06,232.78185874931796,234.27527149553967,227.99224241099677,229.51219177246094,179521200,5.435956151281164,-0.02253805637623607,0.014612738194023478,-0.04989200957553397,-0.022285971767587953,0.02737557877000241,19.005803864768243,1.1874090927068084,41202304081.622314,3.7627390258655505e-13,21.489999771118164
2018-04-09,230.970302405471,234.03671112210202,229.70663080225304,230.64334106445312,105442900,5.440872539283381,0.004916388002217609,0.01398207794527182,-0.06222823091633156,0.004928493267641443,0.018773922975035887,18.473680132133875,-0.2642220210558901,24319702747.525024,3.554514801702789e-13,21.770000457763672
2018-04-10,233.53295569894706,235.09710565907096,232.39301399524987,234.31060791015625,103529000,5.456647619393508,0.01577508011012707,0.014605740660004259,-0.045197228476693496,0.015900163554595448,0.011540628433083755,18.455362324659617,-0.3455610745604947,24257942926.330566,3.844052657755252e-13,20.469999313354492
2018-04-11,232.82608898012964,234.7437104819056,232.75540555998597,233.08236694335938,91140200,5.451391897291782,-0.005255722101725979,0.014589626682840652,-0.043969531953136354,-0.005241934958693073,0.008530481940758705,18.32790953822376,-0.7020242549171674,21243173539.691162,3.823036653761529e-13,20.239999771118164
2018-04-12,234.40792676354783,235.94554075892182,234.23117774352397,234.99998474121094,68890500,5.459585449213139,0.008193551921356956,0.014751812398576787,-0.030630990472411135,0.008227210934053764,0.007295162241332734,18.048028845490492,-1.4385528811888286,16189266448.814392,3.975836287434319e-13,18.489999771118164
2018-04-13,236.30775772820684,236.42264184596766,233.30321443152818,234.31060791015625,85079200,5.456647619393508,-0.002937829819630977,0.014754688758780022,-0.03247823876178302,-0.0029335186204962893,0.013313214635316872,18.2590931453372,-0.84062790523968,19934959072.509766,4.022519830335711e-13,17.40999984741211
2018-04-16,235.94546967540268,237.00590953983792,235.1236436129237,236.23707580566406,63405300,5.464835859292957,0.00818823989944839,0.014908030573950482,-0.02537396828213545,0.008221855223244923,0.007967699060339815,17.965058012127997,-1.588558411812896,14978682662.580872,4.2735586281613086e-13,16.559999465942383
2018-04-17,238.00446186422565,239.36535342206966,237.49193300036845,238.7644500732422,64682000,5.475477501396328,0.01064164210337104,0.014836894981216573,-0.001109645472850751,0.010698465763507858,0.00784631221744498,17.984993513654615,-1.4759339634319995,15443762159.637451,4.357156873377404e-13,15.25
2018-04-18,239.20630438235702,239.74534291484298,238.48167133413318,238.9412078857422,57303900,5.476217529560624,0.0007400281642961914,0.014832472025227757,-0.0020691573953461884,0.0007403020526957071,0.00528862975077143,17.863879242196024,-1.732311796271833,13692263082.563782,4.3247894434558533e-13,15.600000381469727
2018-04-19,238.28723307214477,238.49049167681346,236.58171619852686,237.6156463623047,77655900,5.470654437013564,-0.005563092547060222,0.01487824532785913,-0.005710726002831734,-0.005547647202283179,0.008033037838662327,18.167798086642865,-0.9364285063707852,18452256872.346497,4.4244544321509994e-13,15.960000038146973
2018-04-20,237.54497633052486,237.7658990812484,234.71715433401994,235.60084533691406,99953100,5.462139039788457,-0.00851539722510708,0.013827999594624715,0.01108827448591132,-0.008479243922845714,0.01294029630016262,18.420211633937466,-0.2800804223046859,23549034854.045105,4.24015354643037e-13,16.8799991607666
2018-04-23,236.17523960378978,236.7319691881383,234.4873867411846,235.56549072265625,65558000,5.4619889670365716,-0.0001500727518850553,0.012819121209885247,0.03248353511322932,-0.00015006149153351522,0.009528485857872816,17.998445804968227,-1.3315992565105839,15443202440.795898,3.987617143772223e-13,16.34000015258789
2018-04-24,236.5905675426217,236.81149026125064,230.89075061475296,232.39303588867188,112885500,5.448430058473136,-0.013558908563435779,0.01175869899448829,-0.00806692225415162,-0.01346740061225471,0.02547726795623091,18.541884588630843,0.039148666676278324,26233804052.81067,3.8402366747930327e-13,18.020000457763672
2018-04-25,232.33122486476995,233.40932906010042,230.51082339909723,232.9674835205078,103840900,5.450898888120922,0.002468829647786386,0.011086586277015623,0.011560129346315229,0.002471879717218073,0.01244167476594661,18.458370478062772,-0.17816346311004816,24191553159.5047,3.6045684830177363e-13,17.84000015258789
2018-04-26,233.99258409024932,236.1664567396624,233.55073852104508,235.33578491210938,67731900,5.461013366244424,0.010114478123501414,0.011251251399322322,0.02463373784023215,0.010165802350666109,0.011114834148976627,18.031067823359262,-1.217848352405217,15939739850.088501,3.8778413046109275e-13,16.239999771118164
2018-04-27,235.9455126245644,236.24596434828754,234.61997603678594,235.5566864013672,57053600,5.4619515910788365,0.0009382248344129707,0.0109230460311067,0.01287512772449606,0.000938665105012948,0.006902747429258131,17.85950173482311,-1.5850397117543649,13439356963.269043,3.668127591397595e-13,15.40999984741211
2018-04-30,236.17531371211373,236.73204347115583,233.6744525672285,233.7451629638672,82182300,5.454231474751982,-0.0077201163268547646,0.00979334897733509,0.026976207750643688,-0.007690392767766063,0.013080873482716597,18.22445050837275,-0.686348521331261,19209715106.245422,3.6116515925669363e-13,15.930000305175781
2018-05-01,233.17955034822333,234.26650003565555,231.6242454884394,234.16046142578125,74203400,5.456006612939347,0.0017751381873649663,0.00942225864714364,0.016015746401244257,0.0017767146778489007,0.011283948328115252,18.122320529190233,-0.9050273157093921,17375502383.361816,3.432373716831756e-13,15.489999771118164
2018-05-02,233.96601907116514,234.7789996239809,232.19863721256587,232.58746337890625,86368900,5.4492663408629225,-0.006740272076424247,0.00926710512783425,-0.0013667885669628177,-0.0067176073932258,0.011094159478455542,18.274138215271694,-0.5090899035597543,20088323365.826416,3.415467793095403e-13,15.970000267028809
2018-05-03,231.7567896085878,232.728828047359,228.920122334684,232.0749053955078,136311500,5.447060187639711,-0.0022061532232111603,0.00908536312040469,-0.01143402001768834,-0.0022037214558010554,0.016411536207174584,18.730453265814848,0.7791180593957966,31634478466.819763,3.247754845864179e-13,15.899999618530273
2018-05-04,231.10288831433,235.75995770217375,230.7759269200338,235.07949829101562,91222100,5.459923747536862,0.012863559897150267,0.007959285814120042,0.023967596255697998,0.012946651385626229,0.021201469368332497,18.32880775025011,-0.33293352061800163,21444445501.052856,3.274177587369515e-13,14.770000457763672
2018-05-07,235.8482919858096,236.84684011200807,235.1589871513474,235.8748016357422,55304900,5.463301162716414,0.0033774151795524787,0.007928830042823696,0.022428623433032868,0.003383125072617066,0.007155715442920448,17.82837207016208,-1.7512469679705396,13045032316.984558,3.302551454363925e-13,14.75
2018-05-08,235.5036395685785,236.2370911954513,234.31065138539753,235.8748016357422,67499200,5.463301162716414,0.0,0.007139755613347856,0.006653543322905797,0.0,0.00816721327032105,18.027626303920673,-1.178577259708197,15921360410.57129,2.977398572315461e-13,14.710000038146973
2018-05-09,236.54635456407956,238.48163963646277,236.02498021129696,238.15467834472656,59666100,5.472920371583528,0.009619208867113649,0.007299936482196161,0.021528474291745425,0.009665622157067677,0.010315394357316885,17.90427457788512,-1.516076802974035,14209760853.58429,3.1921666610186096e-13,13.420000076293945
2018-05-10,238.89702786848983,240.70861064610264,238.790989260651,240.38162231445312,72063900,5.482227753459574,0.009307381876046072,0.007361083686393069,0.02264230424643454,0.009350830246983799,0.007977404291510769,18.093063783385066,-0.9055209205149329,17322837192.30652,3.2077564371081907e-13,13.229999542236328
2018-05-11,240.5053633128291,241.38020883675154,239.99280739335714,241.1151123046875,59871500,5.485274463872662,0.0030467104130877942,0.007308380171359847,0.028626844479153313,0.003051356352337331,0.005754104046540193,17.907711156871965,-1.435387257946839,14435923446.350098,3.239596367111836e-13,12.649999618530273
2018-05-14,241.5481115650527,242.20203432090474,240.68208461608054,241.22999572753906,54790600,5.485750817517016,0.00047635364435461014,0.007134492462909493,0.020914958224059532,0.00047646711876936365,0.006300832117664712,17.81902920435809,-1.6395700053499906,13217136203.909302,2.9842868976681453e-13,12.930000305175781
2018-05-15,240.00164927713664,240.01931338963473,238.62309339518507,239.5686492919922,87036100,5.478840011653462,-0.0069108058635540814,0.006969632673642776,0.00336251025713441,-0.006886981158940597,0.005828058047561635,18.28183353308275,-0.1994707458483966,20851120916.64276,2.8054759344047943e-13,14.630000114440918
2018-05-16,239.6039656045541,241.03554055980896,239.577428987947,240.5760040283203,53942600,5.4830360646861935,0.004196053032731406,0.007027164340025328,0.006818535125569625,0.004204868789406291,0.006060918576444207,17.80343107621979,-1.6327005150524876,12977295154.898071,2.9401213603102316e-13,13.420000076293945
2018-05-17,240.3109684004157,241.4509375108513,239.59518074151995,240.37283325195312,56536400,5.482191189835881,-0.0008448748503129266,0.006896510701175183,0.01153675282231692,-0.0008445180440492805,0.007720326561971293,17.850395236465765,-1.43516181431122,13589814649.865723,2.820463339635098e-13,13.430000305175781
2018-05-18,240.02811323419044,240.39042973225517,239.4183643677041,239.77183532714844,64368000,5.479687785016429,-0.00250340481945166,0.006604174490410921,0.01754874522797234,-0.0025002739147927944,0.004054126554208378,17.980127173171706,-1.0125307283927703,15433633496.33789,2.7207641840784555e-13,13.420000076293945
2018-05-21,241.25643869377768,242.11361986539976,240.86761257666436,241.57455444335938,58025900,5.487178139501427,0.007490354484998463,0.006760735650787577,0.025189172464855858,0.007518477363078535,0.005157858167663693,17.876400020560283,-1.2803003956220247,14017580938.674927,2.983082467064306e-13,13.079999923706055
2018-05-22,242.09600350202192,242.35228146923208,240.57605374826707,240.90301513671875,52966400,5.4843944256766575,-0.00278371382476994,0.005891123476710313,0.0359643672035217,-0.0027798428861350866,0.007373206682186834,17.785168308213198,-1.4951129290388843,12759765460.9375,2.83373979752872e-13,13.220000267028809
2018-05-23,239.6304765758288,241.59227148003484,239.47139171583964,241.56573486328125,64694200,5.487141630105402,0.002747204428744432,0.005893119810746452,0.03624274198447974,0.002750981452790846,0.008779721036990396,17.985182110939682,-0.8922033347875747,15627901964.39209,2.8706073275033626e-13,12.579999923706055
2018-05-24,241.1680971017814,241.4420391350856,239.28583108913134,241.0708770751953,76043800,5.485090986000676,-0.002050644104725663,0.005612209730753097,0.024077619756252666,-0.0020485429705748848,0.0089442908745949,18.146820048033913,-0.4086324077051372,18331945562.130737,2.6092658472830056e-13,12.529999732971191
2018-05-25,240.4964599609375,241.12387291474323,239.9927497029885,240.4964599609375,56374800,5.482705369940342,-0.0023856160603346055,0.0056694127753529715,0.02075377886150509,-0.00238277273981391,0.004703284247670208,17.847532808108983,-1.2454231065582708,13557939831.00586,2.662338540039251e-13,13.220000267028809
2018-05-29,238.87045266644952,239.630440760924,236.61705196391603,237.73048400878906,115908600,5.471137611868185,-0.011567758072156487,0.0060356855760558565,0.016906137116203368,-0.011501108800510806,0.012675651629500555,18.568312507455342,0.9007838897632662,27555007578.781128,2.671298530385492e-13,17.020000457763672
2018-05-30,239.03843988122983,241.34486068178572,238.96775645998835,240.90301513671875,69678400,5.4843944256766575,0.013256813808472323,0.006644150501577305,0.028387812737310725,0.013345074953923008,0.0098674739311515,18.059400928132373,-0.5998472042838164,16785736649.902344,3.0151001835169805e-13,14.9399995803833
2018-05-31,240.49644336457965,240.79689499733175,238.82628179308952,239.42718505859375,93519900,5.478249341641882,-0.00614508403477565,0.006606908070893805,0.028983000778959322,-0.00612624162170583,0.008230532400737907,18.353684805837524,0.26822394280621065,22391206403.96118,2.9845551874772006e-13,15.430000305175781
2018-06-01,240.7261921412034,242.07823786334828,240.6554817815053,241.7777862548828,71258400,5.488019065701169,0.009769724059287554,0.006798115370194107,0.04095887806145804,0.00981760360968953,0.005884560793947807,18.081823264900837,-0.5299863123767308,17228698204.06494,3.233216281101766e-13,13.460000038146973
2018-06-04,242.59965916870462,243.18289839279595,242.36107233671052,242.92662048339844,45385200,5.492759424418077,0.0047403587169077,0.006345513572474061,0.03283567688121547,0.004751611991783644,0.0033830218131305663,17.630696618675472,-1.8059699198513903,11025273255.963135,3.1482656600168027e-13,12.739999771118164
2018-06-05,243.05920808091656,243.4833894856977,242.29040119634027,243.10340881347656,51135000,5.4934869034922835,0.0007274790742064496,0.006335022687127219,0.03018574077586944,0.0007277437512873686,0.0049073285116818825,17.74997975222225,-1.4061014507343677,12431092809.677124,3.0480739650953344e-13,12.399999618530273
2018-06-06,243.71304375092248,245.2418112646304,243.09444952940413,245.13577270507812,62732200,5.501812231353295,0.008325327861011367,0.006501953744460276,0.03851106863688081,0.008360079776425167,0.008759887271980299,17.9543854303969,-0.8102729526689121,15377906320.489502,3.318765166078875e-13,11.640000343322754
2018-06-07,245.62191560533927,245.9135217591233,244.19915912192252,245.10935974121094,72969400,5.501704477243586,-0.00010775410970875754,0.006255288131573902,0.0287841056600584,-0.00010774830444260086,0.006994276509925346,18.105550733150782,-0.3675242980021766,17885482914.700317,2.983305623043124e-13,12.130000114440918
2018-06-08,244.6498265681184,245.8869884117893,244.48192314275175,245.83396911621094,72139700,5.504656385777955,0.0029519085343689966,0.005990362561423228,0.022428632318381325,0.0029562697065712573,0.005715504956816386,18.09411507485048,-0.3830164065475858,17734388781.852722,2.797886326958152e-13,12.180000305175781
2018-06-11,246.05489585535383,246.8767219183447,245.94001172368942,246.1609344482422,58892500,5.505985527107662,0.0013291413297071841,0.005973597044844329,0.020711063235000715,0.0013300250295218419,0.0038052755883255045,17.891224306048898,-0.9398192312495609,14497032831.993103,2.738202863576417e-13,12.350000381469727
2018-06-12,246.57628852029868,246.8413850221631,245.8339913469702,246.47909545898438,72329000,5.507277184446335,0.001291657338672536,0.005972361873764713,0.02152636692931864,0.0012924918872905256,0.004087136368773869,18.096735713207977,-0.34129390113910857,17827586495.45288,2.756408924615696e-13,12.34000015258789
2018-06-13,246.71769650737758,246.9739744526654,245.48935305247187,245.69261169433594,79070600,5.504081208640886,-0.0031959758054487253,0.005765055195467434,0.025241196987423997,-0.003190874111185238,0.006042596844713169,18.185851682231295,-0.07285570923546904,19427062222.23816,2.6729468414060597e-13,12.9399995803833
2018-06-14,246.55862013095637,246.84138073866893,245.71910294277393,246.31118774414062,77097600,5.5065957273354105,0.002514518694524348,0.0057321821233104805,0.02355966264921694,0.0025176827481252495,0.004556341131612684,18.16058270964439,-0.15834741964704632,18990001428.222656,2.577484212157633e-13,12.119999885559082
2018-06-15,245.526474816131,246.3342477239301,244.41690111133036,245.99693298339844,120041600,5.5053190683074815,-0.0012766590279289503,0.005741008153898693,0.023127878471600916,-0.0012758444454769036,0.007794189095557298,18.60334890733798,1.085724888137684,29529865430.41992,2.568015761053243e-13,11.979999542236328
